latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-9.9679,-48.165,312.3,1,1,2024-02-26,1719,Aqua,MODIS,26,61.03,291.2,6.1,D,0
-10.9372,-55.358,314.1,2.9,1.6,2024-02-26,1719,Aqua,MODIS,64,61.03,297.1,42.1,D,0
-10.8732,-54.5949,318,2.5,1.5,2024-02-26,1719,Aqua,MODIS,48,61.03,300.6,40,D,0
-10.7833,-53.5731,309.7,2.1,1.4,2024-02-26,1719,Aqua,MODIS,37,61.03,294.6,12,D,0
-10.7287,-52.6372,321.2,1.8,1.3,2024-02-26,1719,Aqua,MODIS,45,61.03,304.1,23.1,D,0
-11.1296,-54.7401,319.1,2.6,1.6,2024-02-26,1719,Aqua,MODIS,43,61.03,301.2,40.8,D,0
-10.8653,-52.7123,317.9,1.8,1.3,2024-02-26,1719,Aqua,MODIS,45,61.03,302.2,20,D,0
-10.9092,-52.6177,318.5,1.8,1.3,2024-02-26,1719,Aqua,MODIS,35,61.03,303.2,25.1,D,0
-10.9596,-52.9128,320.3,1.9,1.3,2024-02-26,1719,Aqua,MODIS,47,61.03,302.1,25.9,D,0
-6.6512,-47.9123,320.8,1,1,2024-02-26,1720,Aqua,MODIS,68,61.03,302.3,7.9,D,0
-6.5865,-47.9094,337.3,1,1,2024-02-26,1720,Aqua,MODIS,83,61.03,298.1,32.4,D,0
-6.4505,-47.5504,327.9,1,1,2024-02-26,1720,Aqua,MODIS,81,61.03,300.2,17.2,D,0
-4.2914,-48.4168,314.5,1,1,2024-02-26,1720,Aqua,MODIS,57,61.03,296.7,7.6,D,0
1.9927,-59.8448,308.3,4.1,1.9,2024-02-26,1722,Aqua,MODIS,50,61.03,282.5,53,D,0
2.9155,-60.3604,339.5,4.3,1.9,2024-02-26,1723,Aqua,MODIS,85,61.03,290.4,266.4,D,0
4.6587,-60.2922,316.3,4,1.9,2024-02-26,1723,Aqua,MODIS,49,61.03,291.9,42.5,D,0
2.9415,-60.3296,322.2,4.3,1.9,2024-02-26,1723,Aqua,MODIS,73,61.03,291.3,69.2,D,0
2.9184,-60.3648,339,4.3,1.9,2024-02-26,1723,Aqua,MODIS,80,61.03,290.1,257.8,D,0
2.9325,-60.3632,318.9,4.3,1.9,2024-02-26,1723,Aqua,MODIS,51,61.03,287.8,50.1,D,0
2.9384,-60.3251,327,4.3,1.9,2024-02-26,1723,Aqua,MODIS,82,61.03,291.4,113.2,D,0
2.9215,-60.3225,336.7,4.3,1.9,2024-02-26,1723,Aqua,MODIS,89,61.03,292.2,220.9,D,0
-20.248,-40.2484,306.7,1.2,1.1,2024-02-27,0034,Terra,MODIS,61,61.03,293.8,7.1,N,2
-12.8594,-39.5594,308.4,1,1,2024-02-27,0036,Terra,MODIS,74,61.03,284.8,9.2,N,0
-8.1854,-42.9412,305.4,1.3,1.1,2024-02-27,0037,Terra,MODIS,64,61.03,285.7,8.8,N,0
-21.6829,-57.6067,305.4,1.4,1.2,2024-02-27,0212,Terra,MODIS,59,61.03,293.6,6.1,N,0
0.6604,-60.5949,300.1,2.1,1.4,2024-02-27,0218,Terra,MODIS,14,61.03,287.6,9.7,N,0
1.3233,-60.8041,301.5,2,1.4,2024-02-27,0218,Terra,MODIS,29,61.03,275.7,15.9,N,0
1.1009,-60.8147,306.7,2,1.4,2024-02-27,0218,Terra,MODIS,69,61.03,288.2,17.4,N,0
1.1058,-60.7795,305.6,2,1.4,2024-02-27,0218,Terra,MODIS,65,61.03,288.6,15.1,N,0
3.947,-59.9894,313.8,2.6,1.6,2024-02-27,0219,Terra,MODIS,88,61.03,290.8,43.5,N,0
-22.9102,-43.7351,302.2,2.8,1.6,2024-02-27,0410,Aqua,MODIS,31,61.03,290.2,15.3,N,2
-7.3024,-55.3037,304,1,1,2024-02-27,0544,Aqua,MODIS,58,61.03,291,4.9,N,0
-12.3345,-55.5449,304.8,1.1,1.1,2024-02-27,0545,Aqua,MODIS,62,61.03,291.6,6.5,N,0
-6.5947,-39.3883,309,3.4,1.7,2024-02-27,1301,Terra,MODIS,35,61.03,284.2,26.8,D,0
-9.4159,-47.2814,318.1,1.1,1,2024-02-27,1302,Terra,MODIS,43,61.03,299,8.6,D,0
-9.1121,-48.0535,313.6,1,1,2024-02-27,1302,Terra,MODIS,30,61.03,295.7,6.5,D,0
-9.1432,-47.321,323.3,1.1,1,2024-02-27,1302,Terra,MODIS,72,61.03,290.1,16.8,D,0
-8.9857,-46.8687,335.6,1.1,1,2024-02-27,1302,Terra,MODIS,87,61.03,301,28.2,D,0
-8.9844,-46.8784,354.6,1.1,1,2024-02-27,1302,Terra,MODIS,97,61.03,299.4,68.9,D,0
-8.9647,-45.5456,315.2,1.3,1.1,2024-02-27,1302,Terra,MODIS,40,61.03,300.5,9.7,D,0
-8.1425,-48.0099,338.3,1,1,2024-02-27,1302,Terra,MODIS,89,61.03,296.7,34,D,0
-8.1336,-48.0086,320.8,1,1,2024-02-27,1302,Terra,MODIS,69,61.03,294.4,11.8,D,0
-8.3143,-46.6765,317.2,1.1,1,2024-02-27,1302,Terra,MODIS,52,61.03,296.1,9.3,D,0
-11.4907,-47.9713,313.8,1,1,2024-02-27,1303,Terra,MODIS,36,61.03,289.3,7,D,0
-10.8693,-47.5419,313.2,1.1,1,2024-02-27,1303,Terra,MODIS,58,61.03,293.6,8.3,D,0
-10.9533,-47.4753,315.6,1.1,1,2024-02-27,1303,Terra,MODIS,57,61.03,297.3,8.2,D,0
-13.2051,-45.5533,318.3,1.4,1.2,2024-02-27,1303,Terra,MODIS,46,61.03,303,16.7,D,0
-12.7551,-48.8582,317.4,1,1,2024-02-27,1303,Terra,MODIS,54,61.03,299.8,7.9,D,0
-12.7461,-48.8569,321.2,1,1,2024-02-27,1303,Terra,MODIS,74,61.03,299.2,11,D,0
-11.53,-47.8231,319.6,1.1,1,2024-02-27,1303,Terra,MODIS,59,61.03,298.8,11.5,D,0
-10.7903,-45.2516,316.7,1.4,1.2,2024-02-27,1303,Terra,MODIS,68,61.03,302.9,14.6,D,0
-11.3628,-47.8354,312.3,1,1,2024-02-27,1303,Terra,MODIS,59,61.03,290.2,7.2,D,0
-11.1522,-47.4369,315,1.1,1,2024-02-27,1303,Terra,MODIS,55,61.03,297.7,8.4,D,0
-11.3409,-45.0051,317.3,1.5,1.2,2024-02-27,1303,Terra,MODIS,65,61.03,303.9,17,D,0
-10.2063,-44.2154,310.1,1.6,1.3,2024-02-27,1303,Terra,MODIS,23,61.03,294.2,9.7,D,0
-10.4012,-44.8929,310.9,1.5,1.2,2024-02-27,1303,Terra,MODIS,26,61.03,296.6,8.1,D,0
-14.2452,-45.7638,344.6,1.4,1.2,2024-02-27,1304,Terra,MODIS,93,61.03,300.9,78.3,D,0
-14.2469,-45.7506,317.6,1.4,1.2,2024-02-27,1304,Terra,MODIS,55,61.03,299.1,17.2,D,0
-13.6285,-54.089,311.2,1.5,1.2,2024-02-27,1304,Terra,MODIS,21,61.03,292.6,11.4,D,0
-13.6971,-56.59,317.1,2.4,1.5,2024-02-27,1304,Terra,MODIS,24,61.03,298.5,26.3,D,0
-14.2268,-54.3807,311.8,1.6,1.2,2024-02-27,1304,Terra,MODIS,33,61.03,292.9,10,D,0
-14.8373,-52.5559,317.9,1.2,1.1,2024-02-27,1304,Terra,MODIS,33,61.03,301.7,9.6,D,0
-16.2642,-45.1441,314.3,1.7,1.3,2024-02-27,1304,Terra,MODIS,59,61.03,300.2,14.8,D,0
-16.6623,-47.5733,312.1,1.2,1.1,2024-02-27,1304,Terra,MODIS,28,61.03,292.8,7.9,D,0
-16.7321,-47.3421,315.3,1.2,1.1,2024-02-27,1304,Terra,MODIS,44,61.03,298.7,12.2,D,0
-16.0643,-52.8849,317.4,1.2,1.1,2024-02-27,1304,Terra,MODIS,31,61.03,301.5,9.1,D,0
-12.9374,-52.503,301.8,1.2,1.1,2024-02-27,1304,Terra,MODIS,0,61.03,274.1,5.3,D,0
-14.2347,-45.7624,345.7,1.4,1.2,2024-02-27,1304,Terra,MODIS,93,61.03,301.9,80.9,D,0
-17.5387,-46.6865,316.3,1.4,1.2,2024-02-27,1305,Terra,MODIS,38,61.03,300.5,11.8,D,0
-20.1706,-46.7669,356.3,1.5,1.2,2024-02-27,1305,Terra,MODIS,98,61.03,300.6,127.7,D,0
-20.1689,-46.7809,316,1.5,1.2,2024-02-27,1305,Terra,MODIS,67,61.03,298.5,15.1,D,0
-19.9277,-47.266,325.9,1.4,1.2,2024-02-27,1305,Terra,MODIS,80,61.03,302.9,26.2,D,0
-19.4295,-48.8687,316.1,1.1,1,2024-02-27,1305,Terra,MODIS,64,61.03,301.1,9.2,D,0
-19.8759,-44.9808,314.8,2,1.4,2024-02-27,1305,Terra,MODIS,41,61.03,298.2,18.9,D,2
-18.8031,-51.2382,323.3,1,1,2024-02-27,1305,Terra,MODIS,44,61.03,308,10.4,D,0
-19.0046,-46.3033,313.2,1.5,1.2,2024-02-27,1305,Terra,MODIS,20,61.03,300.3,10.2,D,2
-19.0008,-46.3112,313.8,1.5,1.2,2024-02-27,1305,Terra,MODIS,63,61.03,300.9,11.9,D,2
-17.7818,-46.8549,311.1,1.4,1.2,2024-02-27,1305,Terra,MODIS,52,61.03,298.8,7.4,D,0
-17.8276,-46.0051,314.5,1.6,1.2,2024-02-27,1305,Terra,MODIS,64,61.03,294.5,14.4,D,0
-17.3488,-49.1785,314.3,1,1,2024-02-27,1305,Terra,MODIS,37,61.03,303,7.2,D,0
-20.1914,-46.6837,316.8,1.5,1.2,2024-02-27,1305,Terra,MODIS,69,61.03,297.8,17.3,D,0
-20.2129,-51.4292,317.1,1,1,2024-02-27,1305,Terra,MODIS,52,61.03,300.5,7.3,D,0
-19.7351,-54.0575,317.7,1.2,1.1,2024-02-27,1305,Terra,MODIS,47,61.03,300.7,11,D,0
-19.665,-53.6097,319.4,1.2,1.1,2024-02-27,1305,Terra,MODIS,34,61.03,302,9.6,D,0
-20.4635,-45.4247,311.8,1.9,1.3,2024-02-27,1305,Terra,MODIS,34,61.03,296.4,13,D,2
-19.2774,-53.7218,319.7,1.2,1.1,2024-02-27,1305,Terra,MODIS,46,61.03,302.5,12.4,D,0
-20.193,-46.6697,318.7,1.5,1.2,2024-02-27,1305,Terra,MODIS,72,61.03,298.3,20.6,D,0
-21.0877,-48.8161,313.6,1.2,1.1,2024-02-27,1306,Terra,MODIS,43,61.03,295.3,6.6,D,0
-20.7758,-49.8596,314.2,1,1,2024-02-27,1306,Terra,MODIS,58,61.03,296,6.5,D,0
-20.3664,-51.885,318,1,1,2024-02-27,1306,Terra,MODIS,48,61.03,301.5,8.3,D,0
-20.7401,-54.9999,315.7,1.4,1.2,2024-02-27,1306,Terra,MODIS,47,61.03,295.8,11.2,D,0
-20.8636,-54.0714,313,1.2,1.1,2024-02-27,1306,Terra,MODIS,33,61.03,291.3,7.8,D,0
-21.2229,-51.7012,318,1,1,2024-02-27,1306,Terra,MODIS,56,61.03,299.6,7.8,D,0
-20.9083,-53.2203,317,1.1,1,2024-02-27,1306,Terra,MODIS,58,61.03,296.7,9,D,0
-20.7772,-49.8497,318.7,1,1,2024-02-27,1306,Terra,MODIS,69,61.03,295.3,10.8,D,0
-23.4147,-48.1859,313.1,1.3,1.1,2024-02-27,1306,Terra,MODIS,60,61.03,292.5,10.1,D,0
-23.3612,-48.3714,310.3,1.3,1.1,2024-02-27,1306,Terra,MODIS,42,61.03,288.9,8.6,D,0
-23.2926,-47.9449,317.3,1.4,1.2,2024-02-27,1306,Terra,MODIS,63,61.03,293.9,11.4,D,0
-22.7321,-48.2784,311.1,1.3,1.1,2024-02-27,1306,Terra,MODIS,60,61.03,290.3,8.7,D,0
-22.238,-50.3947,311.3,1,1,2024-02-27,1306,Terra,MODIS,41,61.03,290.1,4.8,D,0
-22.4091,-48.7481,310.5,1.2,1.1,2024-02-27,1306,Terra,MODIS,54,61.03,291.8,6,D,0
-22.0998,-50.7931,313.3,1,1,2024-02-27,1306,Terra,MODIS,43,61.03,292.3,7.1,D,0
-22.913,-43.7179,312.2,2.7,1.6,2024-02-27,1306,Terra,MODIS,47,61.03,292.9,18,D,2
-22.493,-47.5778,308.5,1.4,1.2,2024-02-27,1306,Terra,MODIS,43,61.03,289.1,7.6,D,0
-21.4428,-54.6036,318.7,1.3,1.1,2024-02-27,1306,Terra,MODIS,33,61.03,299.4,10.9,D,0
-22.0255,-49.9346,314.5,1.1,1,2024-02-27,1306,Terra,MODIS,28,61.03,292.3,6.8,D,0
-21.5652,-50.7996,316.6,1,1,2024-02-27,1306,Terra,MODIS,38,61.03,297.4,6.8,D,0
-21.9604,-47.6785,316.9,1.4,1.2,2024-02-27,1306,Terra,MODIS,69,61.03,294.3,13.7,D,0
-21.3311,-52.2782,313.6,1,1,2024-02-27,1306,Terra,MODIS,36,61.03,293.1,6.8,D,0
-21.2451,-52.2976,315.5,1,1,2024-02-27,1306,Terra,MODIS,27,61.03,296,7.1,D,0
4.9303,-60.0664,309.6,4.6,2,2024-02-27,1437,Terra,MODIS,61,61.03,289.8,58.9,D,0
1.0968,-60.8142,314.5,4.7,2,2024-02-27,1438,Terra,MODIS,36,61.03,288.2,53,D,0
1.0969,-60.8068,314.3,4.7,2,2024-02-27,1438,Terra,MODIS,37,61.03,288.3,51.8,D,0
1.3316,-60.8022,310,4.7,2,2024-02-27,1438,Terra,MODIS,42,61.03,287.1,40,D,0
1.3326,-60.7969,310.2,4.7,2,2024-02-27,1438,Terra,MODIS,43,61.03,286.9,38.9,D,0
-13.5997,-39.4039,314.5,2.4,1.5,2024-02-27,1621,Aqua,MODIS,70,61.03,293.3,30.4,D,0
-9.7233,-35.9308,323.8,1.2,1.1,2024-02-27,1621,Aqua,MODIS,79,61.03,298.9,18.2,D,0
-11.5672,-40.2527,315.2,2.6,1.6,2024-02-27,1621,Aqua,MODIS,63,61.03,293,29.5,D,0
-13.6082,-39.3979,315.3,2.4,1.5,2024-02-27,1621,Aqua,MODIS,67,61.03,293.5,31.9,D,0
-8.8021,-35.255,322.2,1.1,1,2024-02-27,1622,Aqua,MODIS,73,61.03,297.9,12.3,D,0
-23.5965,-54.7701,340.6,1,1,2024-02-27,1756,Aqua,MODIS,88,61.03,304.6,29.4,D,0
-23.2564,-52.88,324,1.1,1,2024-02-27,1756,Aqua,MODIS,67,61.03,302.2,12.9,D,0
-23.2237,-52.7328,321.2,1.1,1.1,2024-02-27,1756,Aqua,MODIS,8,61.03,299.1,9.7,D,0
-23.5979,-54.7798,327.3,1,1,2024-02-27,1756,Aqua,MODIS,59,61.03,302.9,10.5,D,0
-19.9034,-55.085,330.7,1,1,2024-02-27,1757,Aqua,MODIS,80,61.03,302.3,18.3,D,0
-19.0631,-53.4536,320.4,1.1,1.1,2024-02-27,1757,Aqua,MODIS,29,61.03,299,11.2,D,0
-19.9128,-55.0876,338.8,1,1,2024-02-27,1757,Aqua,MODIS,87,61.03,301,32,D,0
-19.8677,-54.5431,324.9,1,1,2024-02-27,1757,Aqua,MODIS,32,61.03,307.4,10.5,D,0
-20.2209,-56.8512,322.5,1,1,2024-02-27,1757,Aqua,MODIS,51,61.03,304.8,11.7,D,0
-20.2195,-56.8414,324.7,1,1,2024-02-27,1757,Aqua,MODIS,69,61.03,305,13.6,D,0
-20.2014,-56.6452,323.7,1,1,2024-02-27,1757,Aqua,MODIS,46,61.03,304.9,9.8,D,0
-20.2261,-56.3587,322.6,1,1,2024-02-27,1757,Aqua,MODIS,72,61.03,303.7,9.1,D,0
-20.1143,-55.0799,328.6,1,1,2024-02-27,1757,Aqua,MODIS,63,61.03,309.2,13.6,D,0
-20.1453,-55.1039,327.1,1,1,2024-02-27,1757,Aqua,MODIS,63,61.03,307.5,12.4,D,0
-20.5149,-56.7205,320.2,1,1,2024-02-27,1757,Aqua,MODIS,52,61.03,299.1,11.7,D,0
-20.4852,-56.5061,322.7,1,1,2024-02-27,1757,Aqua,MODIS,60,61.03,302.5,9.2,D,0
-20.6127,-56.5588,323.8,1,1,2024-02-27,1757,Aqua,MODIS,32,61.03,303.3,11.4,D,0
-20.4471,-53.2101,325.3,1.1,1.1,2024-02-27,1757,Aqua,MODIS,50,61.03,305.9,13,D,0
-20.2102,-51.4368,325.4,1.4,1.2,2024-02-27,1757,Aqua,MODIS,71,61.03,306.6,18.8,D,0
-20.367,-51.887,325.1,1.3,1.1,2024-02-27,1757,Aqua,MODIS,39,61.03,305.7,16.4,D,0
-20.6255,-53.1366,325,1.1,1.1,2024-02-27,1757,Aqua,MODIS,29,61.03,305,13.7,D,0
-20.6988,-53.3532,326.5,1.1,1.1,2024-02-27,1757,Aqua,MODIS,52,61.03,306.3,13.9,D,0
-20.6649,-52.8932,326.2,1.2,1.1,2024-02-27,1757,Aqua,MODIS,48,61.03,304.5,12.3,D,0
-21.1417,-53.3609,322.1,1.1,1,2024-02-27,1757,Aqua,MODIS,55,61.03,298.7,12.2,D,0
-20.2947,-48.1026,321.3,2.5,1.5,2024-02-27,1757,Aqua,MODIS,41,61.03,303.4,35,D,0
-21.3649,-53.6054,321.3,1.1,1,2024-02-27,1757,Aqua,MODIS,48,61.03,296.3,9.4,D,0
-20.3396,-47.7916,316.4,2.6,1.6,2024-02-27,1757,Aqua,MODIS,55,61.03,297.8,22.5,D,2
-21.6292,-54.243,330.6,1,1,2024-02-27,1757,Aqua,MODIS,21,61.03,309.7,16.7,D,0
-21.7994,-54.0287,320.8,1,1,2024-02-27,1757,Aqua,MODIS,23,61.03,293.6,11.1,D,0
-17.4,-53.3168,347.7,1.2,1.1,2024-02-27,1758,Aqua,MODIS,93,61.03,308.1,61.4,D,0
-16.3322,-53.8176,325.9,1.2,1.1,2024-02-27,1758,Aqua,MODIS,67,61.03,295,23.5,D,0
-14.8073,-45.9471,323.9,4.7,2,2024-02-27,1758,Aqua,MODIS,0,61.03,283,173.4,D,0
-16.0318,-53.4852,319.8,1.3,1.1,2024-02-27,1758,Aqua,MODIS,70,61.03,299.2,12.2,D,0
-18.2099,-54.4957,327.6,1.1,1,2024-02-27,1758,Aqua,MODIS,58,61.03,309.6,14.5,D,0
-17.6869,-54.6324,321.7,1.1,1,2024-02-27,1758,Aqua,MODIS,31,61.03,301.4,10,D,0
-17.3982,-53.3054,349.7,1.2,1.1,2024-02-27,1758,Aqua,MODIS,94,61.03,305.3,68.1,D,0
-18.0098,-57.477,326.8,1,1,2024-02-27,1758,Aqua,MODIS,0,61.03,305.6,12.5,D,0
-18.9926,-54.4272,325.6,1.1,1,2024-02-27,1758,Aqua,MODIS,33,61.03,307.7,12.1,D,0
-18.7764,-53.2095,321.9,1.2,1.1,2024-02-27,1758,Aqua,MODIS,21,61.03,303.4,11.5,D,0
-18.724,-54.7788,327,1,1,2024-02-27,1758,Aqua,MODIS,56,61.03,308.9,13,D,0
-18.056,-52.8025,322.7,1.3,1.1,2024-02-27,1758,Aqua,MODIS,63,61.03,302,15.2,D,0
-14.974,-57.484,316.3,1,1,2024-02-27,1759,Aqua,MODIS,18,61.03,293.2,8.7,D,0
-14.1637,-59.5208,320.4,1.2,1.1,2024-02-27,1759,Aqua,MODIS,75,61.03,302.2,13.6,D,0
-11.6588,-59.036,317.9,1.1,1,2024-02-27,1800,Aqua,MODIS,64,61.03,300.1,10.6,D,0
-10.2943,-59.47,318.1,1.1,1,2024-02-27,1800,Aqua,MODIS,55,61.03,300.2,9.8,D,0
0.1283,-60.4039,324.8,1,1,2024-02-27,1803,Aqua,MODIS,78,61.03,296.8,17,D,0
0.7954,-60.5771,339.2,1,1,2024-02-27,1803,Aqua,MODIS,89,61.03,296.1,30.9,D,0
0.971,-60.3109,317.6,1,1,2024-02-27,1803,Aqua,MODIS,34,61.03,293.8,6.7,D,0
1.0907,-60.8192,328.3,1,1,2024-02-27,1803,Aqua,MODIS,0,61.03,293.3,16.7,D,0
1.9706,-55.7501,332.3,1.7,1.3,2024-02-27,1803,Aqua,MODIS,85,61.03,302.1,35.3,D,0
1.9679,-55.9268,326,1.6,1.3,2024-02-27,1803,Aqua,MODIS,72,61.03,302.2,17.7,D,0
1.979,-55.9284,327.8,1.6,1.3,2024-02-27,1803,Aqua,MODIS,72,61.03,301.5,22.1,D,0
2.389,-60.4536,316.3,1,1,2024-02-27,1803,Aqua,MODIS,46,61.03,294.1,6.5,D,0
0.5819,-60.7147,322,1,1,2024-02-27,1803,Aqua,MODIS,65,61.03,294,11.7,D,0
5.094,-60.3636,329.9,1,1,2024-02-27,1804,Aqua,MODIS,81,61.03,298.6,23.6,D,0
3.7799,-61.4846,362.9,1,1,2024-02-27,1804,Aqua,MODIS,100,61.03,301.2,80,D,0
3.7785,-61.4935,396.6,1,1,2024-02-27,1804,Aqua,MODIS,100,61.03,301.8,220.5,D,0
4.1603,-59.6749,325.6,1,1,2024-02-27,1804,Aqua,MODIS,60,61.03,297.1,14,D,0
4.7681,-59.9387,321.6,1,1,2024-02-27,1804,Aqua,MODIS,46,61.03,299.8,13.3,D,0
3.5289,-59.8398,330.9,1,1,2024-02-27,1804,Aqua,MODIS,63,61.03,300.1,19.4,D,0
5.1145,-60.3483,336.1,1,1,2024-02-27,1804,Aqua,MODIS,86,61.03,297.3,33.6,D,0
-22.8304,-49.2804,305.5,1.1,1.1,2024-02-28,0114,Terra,MODIS,65,61.03,270.1,9.9,N,0
-22.8318,-49.2914,303.1,1.1,1.1,2024-02-28,0114,Terra,MODIS,53,61.03,270.3,8.1,N,0
-21.3488,-47.0659,305.1,1,1,2024-02-28,0115,Terra,MODIS,63,61.03,292.3,5.3,N,0
-20.239,-40.2524,304.3,2.4,1.5,2024-02-28,0115,Terra,MODIS,59,61.03,294,13.5,N,2
-20.7742,-49.8546,317,1.2,1.1,2024-02-28,0115,Terra,MODIS,94,61.03,294.4,16.5,N,0
-20.1782,-46.7988,302.7,1,1,2024-02-28,0115,Terra,MODIS,48,61.03,291.5,4.5,N,0
-20.1638,-46.7624,302.3,1,1,2024-02-28,0115,Terra,MODIS,42,61.03,289.7,4.5,N,0
-20.47,-49.204,321,1.1,1,2024-02-28,0115,Terra,MODIS,100,61.03,293.8,19.4,N,0
-20.5198,-49.8659,314.7,1.1,1.1,2024-02-28,0115,Terra,MODIS,89,61.03,293.6,14.4,N,0
-16.9711,-45.6966,304.3,1.2,1.1,2024-02-28,0116,Terra,MODIS,59,61.03,294.3,6,N,0
-17.0694,-48.1281,314.6,1,1,2024-02-28,0116,Terra,MODIS,90,61.03,293.8,12.4,N,0
-16.6548,-47.5397,307.9,1,1,2024-02-28,0116,Terra,MODIS,73,61.03,291.5,8.2,N,0
-16.6562,-47.549,316.1,1,1,2024-02-28,0116,Terra,MODIS,93,61.03,292.1,14.6,N,0
-14.0948,-47.5573,304.8,1,1,2024-02-28,0116,Terra,MODIS,59,61.03,290,6.5,N,0
-14.0844,-47.5493,309.1,1,1,2024-02-28,0116,Terra,MODIS,76,61.03,290.1,9.6,N,0
-14.062,-47.5199,301.6,1,1,2024-02-28,0116,Terra,MODIS,42,61.03,289.9,5.2,N,0
-14.0634,-47.5295,304,1,1,2024-02-28,0116,Terra,MODIS,58,61.03,289.4,6.7,N,0
-12.5848,-44.4867,311,1.6,1.3,2024-02-28,0117,Terra,MODIS,81,61.03,291.6,20,N,0
-12.5822,-44.4786,309.5,1.6,1.3,2024-02-28,0117,Terra,MODIS,78,61.03,291.5,19.1,N,0
-12.6924,-52.2704,305.7,1.3,1.1,2024-02-28,0117,Terra,MODIS,45,61.03,290.6,7.2,N,0
-11.4702,-45.9152,301,1.3,1.1,2024-02-28,0117,Terra,MODIS,36,61.03,290.9,6.5,N,0
-11.4182,-52.8298,302.1,1.3,1.1,2024-02-28,0117,Terra,MODIS,46,61.03,287.9,5.9,N,0
-9.0411,-47.1237,303.5,1.2,1.1,2024-02-28,0118,Terra,MODIS,56,61.03,291.5,5.7,N,0
-8.9811,-46.8666,304.6,1.3,1.1,2024-02-28,0118,Terra,MODIS,61,61.03,291.2,7.1,N,0
-8.9828,-46.8779,304.9,1.3,1.1,2024-02-28,0118,Terra,MODIS,62,61.03,290.7,7.4,N,0
-1.4561,-53.6621,302.3,1.1,1.1,2024-02-28,0120,Terra,MODIS,48,61.03,274.5,7.3,N,0
1.9292,-55.5498,312.9,1.3,1.1,2024-02-28,0121,Terra,MODIS,86,61.03,289.9,17.1,N,0
1.9276,-55.5614,310.6,1.3,1.1,2024-02-28,0121,Terra,MODIS,81,61.03,291,14.1,N,0
1.9837,-55.7426,303.7,1.4,1.2,2024-02-28,0121,Terra,MODIS,56,61.03,292.2,5.8,N,0
3.9592,-59.9751,308.6,2.7,1.6,2024-02-28,0122,Terra,MODIS,74,61.03,292.5,22.2,N,0
3.9556,-59.9994,305.8,2.7,1.6,2024-02-28,0122,Terra,MODIS,32,61.03,292.9,14.7,N,0
3.9652,-59.9834,309.3,2.7,1.6,2024-02-28,0122,Terra,MODIS,77,61.03,292.5,26.2,N,0
-12.5826,-44.479,303.7,1,1,2024-02-28,0448,Aqua,MODIS,57,61.03,291.8,6.2,N,0
-20.1807,-46.7752,306,1.1,1,2024-02-28,0450,Aqua,MODIS,39,61.03,290.3,8.4,N,0
-20.164,-46.7617,302.7,1.1,1,2024-02-28,0450,Aqua,MODIS,24,61.03,289.1,5.3,N,0
-20.1531,-46.7702,318.2,1.1,1,2024-02-28,0450,Aqua,MODIS,96,61.03,289.2,18.1,N,0
-20.5426,-43.7491,303.2,1,1,2024-02-28,0450,Aqua,MODIS,54,61.03,292,5.9,N,2
-20.2386,-40.234,307.5,1.6,1.2,2024-02-28,0450,Aqua,MODIS,61,61.03,294.9,11,N,2
-22.9077,-43.726,305.6,1.1,1,2024-02-28,0451,Aqua,MODIS,27,61.03,289.1,5.9,N,2
4.1209,-59.6183,302.1,1.7,1.3,2024-02-28,0622,Aqua,MODIS,47,61.03,291.5,6.9,N,0
-10.599,-44.2962,307.4,4,1.9,2024-02-28,1205,Terra,MODIS,40,61.03,289,31.8,D,0
-20.2535,-40.241,320.2,1.3,1.1,2024-02-28,1208,Terra,MODIS,0,61.03,300.9,11,D,2
-20.18,-46.7621,307.5,3.9,1.8,2024-02-28,1208,Terra,MODIS,25,61.03,282.7,36.1,D,0
1.9908,-55.7478,323.9,1,1,2024-02-28,1340,Terra,MODIS,73,61.03,299.8,10.6,D,0
1.9895,-55.7388,321.5,1,1,2024-02-28,1340,Terra,MODIS,61,61.03,299.3,8.1,D,0
1.3392,-60.8034,322.2,1.5,1.2,2024-02-28,1340,Terra,MODIS,31,61.03,296.1,18.6,D,0
1.9337,-55.5445,322,1,1,2024-02-28,1340,Terra,MODIS,77,61.03,294.2,15.2,D,0
1.9803,-60.4843,315.7,1.5,1.2,2024-02-28,1340,Terra,MODIS,63,61.03,296.6,10.3,D,0
0.4986,-60.222,317.2,1.3,1.1,2024-02-28,1341,Terra,MODIS,26,61.03,298.2,12.4,D,0
1.0979,-60.8158,326,1.5,1.2,2024-02-28,1341,Terra,MODIS,22,61.03,298.1,22.4,D,0
-10.3826,-50.5821,313.8,3.3,1.7,2024-02-28,1343,Terra,MODIS,25,61.03,292,39.4,D,0
-13.1618,-57.0321,318.5,1.2,1.1,2024-02-28,1344,Terra,MODIS,41,61.03,302.4,13.4,D,0
-11.515,-54.2153,312.9,1.8,1.3,2024-02-28,1344,Terra,MODIS,25,61.03,297.1,14.4,D,0
-11.4804,-54.4948,316.5,1.7,1.3,2024-02-28,1344,Terra,MODIS,36,61.03,299.9,17.9,D,0
-11.7599,-51.9786,317.7,2.7,1.6,2024-02-28,1344,Terra,MODIS,36,61.03,295.2,31.2,D,0
-11.2944,-55.208,315.4,1.5,1.2,2024-02-28,1344,Terra,MODIS,23,61.03,299.4,13.6,D,0
