Data,latitude,longitude,confidence
2021-10-23,-27.6025,-48.6201,63.0
2023-03-08,-19.8839,-43.9694,78.0
2020-04-08,-3.1036,-60.0156,37.0
2023-08-26,-10.9525,-37.0544,0.0
2022-02-26,-15.5593,-56.063,77.0
2022-09-07,-30.0536,-51.1747,82.0
2024-03-05,-19.98,-43.9586,44.0
2022-02-12,-19.98,-43.9586,44.0
2023-12-10,-30.0536,-51.1747,82.0
2023-09-14,-5.8372,-35.2081,26.0
2020-03-15,-22.3581,-49.0289,32.0
2024-06-10,-8.7936,-63.8458,72.0
2019-01-08,-15.7893,-47.9258,84.0
2022-12-09,-27.6025,-48.6201,63.0
2021-09-30,-30.0536,-51.1747,82.0
2021-03-26,-5.8372,-35.2081,26.0
2019-09-14,-1.4112,-48.4395,27.0
2024-06-29,-16.6428,-49.2203,78.0
2023-03-27,-10.9525,-37.0544,0.0
2024-03-29,-3.1033,-60.0164,37.0
2024-06-01,-10.1478,-48.3144,75.0
2023-08-27,-7.1653,-34.8156,49.0
2019-07-20,-3.1036,-60.0156,37.0
2021-01-16,-15.7894,-47.9258,84.0
2021-08-12,-9.5511,-35.7703,64.0
2023-08-12,-27.6025,-48.62,63.0
2020-04-14,-5.8372,-35.2081,26.0
2022-02-18,-2.5267,-44.2136,68.0
2022-09-09,-15.5593,-56.063,77.0
2021-11-17,-15.5593,-56.063,77.0
2024-01-11,-20.4472,-54.7226,50.0
2021-10-07,-22.3581,-49.0289,32.0
2024-03-06,-22.3581,-49.0289,32.0
2019-08-16,-25.4487,-49.2306,79.0
2019-10-18,-16.6428,-49.2202,78.0
2022-11-22,-5.0347,-42.8014,62.0
2023-09-22,-20.4472,-54.7226,50.0
2022-02-04,-10.1478,-48.3144,75.0
2019-09-01,-5.0348,-42.8013,62.0
2023-05-24,-27.6025,-48.62,63.0
2019-05-15,-8.0593,-34.9592,39.0
2021-01-23,-2.5267,-44.2136,68.0
2019-12-16,-5.0348,-42.8013,62.0
2020-10-23,-15.7893,-47.9258,84.0
2024-06-09,-3.8158,-38.5378,80.0
2022-01-12,-30.0536,-51.1747,82.0
2024-07-09,-16.6428,-49.2203,78.0
2021-08-10,-15.5593,-56.063,77.0
2022-10-24,0.035,-51.0889,86.0
2024-01-04,-30.0536,-51.1747,82.0
2024-03-24,0.035,-51.0889,86.0
2020-12-04,-27.6025,-48.6201,63.0
2023-01-20,-22.9883,-43.1906,0.0
2024-04-15,-16.6428,-49.2203,78.0
2019-02-27,-22.9883,-43.1906,0.0
2019-12-23,-25.4487,-49.2306,79.0
2019-12-12,-15.5593,-56.063,77.0
2020-11-29,-1.4112,-48.4395,27.0
2022-04-29,-15.5593,-56.063,77.0
2021-03-12,-3.8158,-38.5378,80.0
2020-09-07,-25.4487,-49.2306,79.0
2022-12-20,2.8169,-60.6908,0.0
2022-12-04,-5.0347,-42.8014,62.0
2023-03-05,-3.8158,-38.5378,80.0
2023-08-31,-19.8839,-43.9694,78.0
2019-05-09,-15.7893,-47.9258,84.0
2019-09-05,0.035,-51.0888,86.0
2019-12-02,-22.9883,-43.1906,0.0
2022-02-01,-3.8158,-38.5378,80.0
2021-04-08,-27.6025,-48.6201,63.0
2021-10-24,-30.0536,-51.1747,82.0
2019-12-01,-22.9883,-43.1906,0.0
2021-01-16,-9.5511,-35.7703,64.0
2021-03-31,-19.98,-43.9586,44.0
2021-06-15,-5.8372,-35.2081,26.0
2023-04-20,2.8169,-60.6908,0.0
2019-04-21,-15.7893,-47.9258,84.0
2021-11-08,-1.4112,-48.4395,27.0
2020-04-27,-5.8372,-35.2081,26.0
2023-09-16,-25.4486,-49.2306,79.0
2020-10-10,-30.0536,-51.1747,82.0
2019-06-17,-9.5512,-35.7702,64.0
2019-03-01,-8.7937,-63.8459,72.0
2024-06-22,-9.9592,-67.869,64.0
2022-03-25,-7.1653,-34.8156,49.0
2021-03-28,-5.8372,-35.2081,26.0
2019-04-20,-15.7893,-47.9258,84.0
2019-09-06,-1.4112,-48.4395,27.0
2020-07-27,-2.5267,-44.2136,68.0
2023-04-10,-30.0536,-51.1747,82.0
2022-03-09,-3.1033,-60.0164,37.0
2019-10-08,-30.0535,-51.1748,82.0
2019-04-24,-20.4472,-54.7226,50.0
2022-02-19,-1.4112,-48.4395,27.0
2022-11-26,-22.3581,-49.0289,32.0
2023-09-09,-5.8372,-35.2081,26.0
2020-12-23,-25.4487,-49.2306,79.0
2023-10-18,-15.5593,-56.063,77.0
2020-06-13,-15.5593,-56.063,77.0
2022-09-01,-5.8372,-35.2081,26.0
2019-07-11,-20.2711,-40.3061,0.0
2020-01-10,2.8169,-60.6908,0.0
2019-05-12,2.8169,-60.6908,0.0
2022-03-20,-8.7936,-63.8458,72.0
2019-10-27,-20.2711,-40.3061,0.0
2022-06-27,-25.4486,-49.2306,79.0
2023-07-03,-10.1478,-48.3144,75.0
2024-04-07,-10.1478,-48.3144,75.0
2024-07-15,-22.3581,-49.0289,32.0
2024-04-13,-19.98,-43.9586,44.0
2022-06-05,-25.4486,-49.2306,79.0
2019-03-27,-7.1654,-34.8156,49.0
2020-04-20,-25.4487,-49.2306,79.0
2020-07-18,-3.8157,-38.5378,80.0
2021-01-25,-15.7894,-47.9258,84.0
2024-03-12,-25.4486,-49.2306,79.0
2021-01-15,-9.5511,-35.7703,64.0
2020-09-20,-20.2708,-40.3058,0.0
2024-02-04,0.035,-51.0889,86.0
2020-04-14,-7.1654,-34.8156,49.0
2019-05-26,-3.8157,-38.5378,80.0
2019-11-22,2.8169,-60.6908,0.0
2023-10-21,-10.1478,-48.3144,75.0
2022-07-26,-2.5267,-44.2136,68.0
2019-02-11,-10.9524,-37.0543,0.0
2020-07-16,-10.9524,-37.0543,0.0
2019-09-12,0.035,-51.0888,86.0
2023-11-28,-9.6797,-68.1653,71.0
2019-09-24,2.8169,-60.6908,0.0
2021-09-02,-20.2708,-40.3058,0.0
2023-02-20,-25.4486,-49.2306,79.0
2021-04-20,0.035,-51.0889,86.0
2019-10-09,-9.5512,-35.7702,64.0
2021-09-08,-3.8158,-38.5378,80.0
2021-09-15,-1.4112,-48.4395,27.0
2022-06-04,-25.4486,-49.2306,79.0
2019-03-25,0.035,-51.0888,86.0
2022-05-12,-25.4486,-49.2306,79.0
2021-04-17,-16.6428,-49.2202,78.0
2020-07-19,0.035,-51.0888,86.0
2020-07-01,-3.8157,-38.5378,80.0
2019-08-08,-15.7893,-47.9258,84.0
2023-02-12,-20.2708,-40.3058,0.0
2021-11-30,-30.0536,-51.1747,82.0
2019-07-18,-5.8372,-35.2081,26.0
2024-03-28,-9.9592,-67.869,64.0
2019-06-07,-27.6025,-48.6201,63.0
2023-05-02,-20.4472,-54.7226,50.0
2023-07-24,-3.8158,-38.5378,80.0
2019-09-02,-2.5268,-44.2136,68.0
2020-10-02,-5.8372,-35.2081,26.0
2020-03-05,2.8169,-60.6908,0.0
2019-08-21,-8.7937,-63.8459,72.0
2022-07-24,-15.7894,-47.9258,84.0
2022-12-15,-27.6025,-48.6201,63.0
2019-10-25,-2.5268,-44.2136,68.0
2019-05-02,-30.0535,-51.1748,82.0
2023-01-05,-5.8372,-35.2081,26.0
2019-02-01,-3.8157,-38.5378,80.0
2020-03-31,-2.5267,-44.2136,68.0
2022-10-13,-19.98,-43.9586,44.0
2020-12-14,-2.5267,-44.2136,68.0
2021-04-03,-20.4472,-54.7226,50.0
2021-07-05,-3.8158,-38.5378,80.0
2024-08-10,-22.9883,-43.1906,0.0
2023-12-27,-10.1478,-48.3144,75.0
2021-02-11,-15.7894,-47.9258,84.0
2022-01-26,-7.1653,-34.8156,49.0
2023-06-26,2.8169,-60.6908,0.0
2022-10-20,-9.6797,-68.1653,71.0
2023-11-15,-9.6797,-68.1653,71.0
2019-10-18,-8.0593,-34.9592,39.0
2022-01-19,-19.98,-43.9586,44.0
2020-11-05,-8.0593,-34.9592,39.0
2024-06-05,-7.1653,-34.8156,49.0
2022-05-21,-15.7894,-47.9258,84.0
2024-07-17,-9.5511,-35.7703,64.0
2024-05-27,-1.4112,-48.4395,27.0
2021-05-17,0.035,-51.0889,86.0
2019-11-21,-15.7893,-47.9258,84.0
2021-03-29,-10.1908,-48.3019,69.0
2022-12-26,-22.9883,-43.1906,0.0
2019-05-12,-7.1654,-34.8156,49.0
2019-09-18,-20.2711,-40.3061,0.0
2020-05-20,-3.1036,-60.0156,37.0
2023-07-10,-27.6025,-48.62,63.0
2022-01-16,-15.7894,-47.9258,84.0
2020-03-07,-16.6428,-49.2202,78.0
2019-01-12,-15.5593,-56.063,77.0
2021-05-03,-8.0592,-34.9592,39.0
2024-08-28,2.8169,-60.6908,0.0
2022-11-11,-9.5511,-35.7703,64.0
2022-05-20,-7.1653,-34.8156,49.0
2023-08-08,-10.1478,-48.3144,75.0
2024-07-07,-5.0347,-42.8014,62.0
2019-06-03,-22.3581,-49.0289,32.0
2019-08-07,-8.0593,-34.9592,39.0
2022-05-11,2.8169,-60.6908,0.0
2019-11-20,-15.7893,-47.9258,84.0
2022-07-15,-5.0347,-42.8014,62.0
2019-04-09,0.035,-51.0888,86.0
2022-11-14,-15.5593,-56.063,77.0
2023-05-21,-1.4112,-48.4395,27.0
2022-10-27,2.8169,-60.6908,0.0
2023-12-30,-7.1653,-34.8156,49.0
2024-03-21,-7.1653,-34.8156,49.0
2022-04-02,2.8169,-60.6908,0.0
2022-05-10,-8.7936,-63.8458,72.0
2020-07-03,-5.8372,-35.2081,26.0
2021-10-10,-9.5511,-35.7703,64.0
2024-08-14,-10.1478,-48.3144,75.0
2019-07-03,-30.0535,-51.1748,82.0
2023-03-14,-3.1033,-60.0164,37.0
2022-05-01,-9.5511,-35.7703,64.0
2020-12-08,-22.3581,-49.0289,32.0
2023-10-19,-7.1653,-34.8156,49.0
2023-11-12,-20.4472,-54.7226,50.0
2021-05-19,-8.0592,-34.9592,39.0
2022-09-07,-3.8158,-38.5378,80.0
2019-08-09,-20.4472,-54.7226,50.0
2019-07-13,-10.9524,-37.0543,0.0
2019-01-07,-5.8372,-35.2081,26.0
2019-05-17,-27.6025,-48.6201,63.0
2023-10-16,-16.6428,-49.2203,78.0
2019-10-08,-2.5268,-44.2136,68.0
2022-10-30,-9.6797,-68.1653,71.0
2022-04-20,2.8169,-60.6908,0.0
2021-09-01,-8.0592,-34.9592,39.0
2021-03-09,-3.8158,-38.5378,80.0
2019-12-05,-20.4472,-54.7226,50.0
2021-02-04,-5.0347,-42.8014,62.0
2020-04-08,2.8169,-60.6908,0.0
2023-12-09,-20.4472,-54.7226,50.0
2021-09-22,-10.9525,-37.0544,0.0
2020-02-18,-9.9578,-68.1653,71.0
2021-10-03,-5.8372,-35.2081,26.0
2021-03-05,-10.9525,-37.0544,0.0
2023-09-17,-10.9525,-37.0544,0.0
2020-03-22,-10.1907,-48.3018,69.0
2020-12-11,-22.9883,-43.1906,0.0
2022-08-17,-22.9883,-43.1906,0.0
2020-09-30,-19.98,-43.9586,44.0
2023-11-05,-3.8158,-38.5378,80.0
2021-06-15,-3.8158,-38.5378,80.0
2022-12-08,-5.0347,-42.8014,62.0
2023-03-13,-27.6025,-48.62,63.0
2019-03-19,-5.8372,-35.2081,26.0
2024-07-21,-16.6428,-49.2203,78.0
2022-12-26,2.8169,-60.6908,0.0
2021-02-20,-20.2708,-40.3058,0.0
2022-12-27,-15.7894,-47.9258,84.0
2020-02-02,-5.0347,-42.8014,62.0
2019-01-19,-20.2711,-40.3061,0.0
2021-01-06,-9.5511,-35.7703,64.0
2024-08-12,-30.0536,-51.1747,82.0
2020-10-22,-22.3581,-49.0289,32.0
2023-06-26,-19.8839,-43.9694,78.0
2024-03-26,-1.4112,-48.4395,27.0
2022-03-25,-5.0347,-42.8014,62.0
2022-04-07,-3.8158,-38.5378,80.0
2019-10-22,-5.8372,-35.2081,26.0
2021-10-04,-9.5511,-35.7703,64.0
2021-02-13,-20.4472,-54.7226,50.0
2019-03-21,-10.1907,-48.3018,69.0
2024-04-18,-9.9592,-67.869,64.0
2023-11-13,-7.1653,-34.8156,49.0
2023-05-19,-16.6428,-49.2203,78.0
2022-02-03,-2.5267,-44.2136,68.0
2022-04-14,-10.1478,-48.3144,75.0
2021-11-10,-3.1033,-60.0164,37.0
2023-02-10,-5.0347,-42.8014,62.0
2020-05-22,-20.4472,-54.7226,50.0
2022-06-23,-27.6025,-48.6201,63.0
2024-01-15,-15.7894,-47.9258,84.0
2020-10-28,-1.4112,-48.4395,27.0
2019-12-11,0.035,-51.0888,86.0
2019-02-12,-20.4472,-54.7226,50.0
2020-02-07,-2.5267,-44.2136,68.0
2021-06-25,-9.5511,-35.7703,64.0
2021-04-08,-20.4472,-54.7226,50.0
2023-02-26,-27.6025,-48.62,63.0
2022-03-18,-5.8372,-35.2081,26.0
2021-11-29,-27.6025,-48.6201,63.0
2022-05-14,-22.3581,-49.0289,32.0
2024-01-08,-25.4486,-49.2306,79.0
2019-01-19,-8.7937,-63.8459,72.0
2023-07-31,-1.4112,-48.4395,27.0
2024-03-03,-2.5267,-44.2136,68.0
2023-03-07,-10.1478,-48.3144,75.0
2022-02-03,-5.8372,-35.2081,26.0
2019-11-19,-5.0348,-42.8013,62.0
2020-10-24,-15.7893,-47.9258,84.0
2022-04-06,-30.0536,-51.1747,82.0
2020-09-29,-22.3581,-49.0289,32.0
2023-01-09,-22.3581,-49.0289,32.0
2020-12-14,-3.8157,-38.5378,80.0
2019-10-23,-5.8372,-35.2081,26.0
2023-02-22,-2.5267,-44.2136,68.0
2019-10-20,-5.0348,-42.8013,62.0
2021-07-20,-16.6428,-49.2202,78.0
2023-07-17,-30.0536,-51.1747,82.0
2022-12-19,-25.4486,-49.2306,79.0
2021-05-16,-30.0536,-51.1747,82.0
2019-03-17,-10.9524,-37.0543,0.0
2022-10-27,-15.5593,-56.063,77.0
2022-05-01,-15.5593,-56.063,77.0
2023-03-17,-9.5511,-35.7703,64.0
2022-03-29,-19.98,-43.9586,44.0
2019-10-24,2.8169,-60.6908,0.0
2021-06-28,-20.2708,-40.3058,0.0
2024-06-12,-9.9592,-67.869,64.0
2020-08-24,-27.6025,-48.6201,63.0
2019-01-21,-30.0535,-51.1748,82.0
2023-09-30,-5.0347,-42.8014,62.0
2023-02-08,-9.6797,-68.1653,71.0
2019-04-03,-5.0348,-42.8013,62.0
2024-07-16,-15.7894,-47.9258,84.0
2021-06-28,-22.3581,-49.0289,32.0
2024-08-18,-2.5267,-44.2136,68.0
2019-07-20,-15.7893,-47.9258,84.0
2022-12-30,-9.6797,-68.1653,71.0
2024-01-01,-2.5267,-44.2136,68.0
2020-07-07,-5.8372,-35.2081,26.0
2019-03-01,-30.0535,-51.1748,82.0
2022-08-07,-15.5593,-56.063,77.0
2019-12-02,-7.1654,-34.8156,49.0
2022-01-21,-16.6428,-49.2202,78.0
2024-08-03,-22.9883,-43.1906,0.0
2021-04-14,-22.9883,-43.1906,0.0
2019-03-12,-25.4487,-49.2306,79.0
2020-12-16,-22.3581,-49.0289,32.0
2020-01-01,-20.2708,-40.3058,0.0
2022-08-20,-27.6025,-48.6201,63.0
2020-10-25,-15.7893,-47.9258,84.0
2021-11-22,-10.9525,-37.0544,0.0
2020-05-31,-20.2708,-40.3058,0.0
2020-09-25,-1.4112,-48.4395,27.0
2024-03-28,-1.4112,-48.4395,27.0
2023-06-16,-9.5511,-35.7703,64.0
2022-02-03,-15.5593,-56.063,77.0
2022-04-03,2.8169,-60.6908,0.0
2020-12-13,-5.8372,-35.2081,26.0
2019-08-07,-9.5512,-35.7702,64.0
2021-11-22,-1.4112,-48.4395,27.0
2021-11-01,-10.9525,-37.0544,0.0
2024-03-04,-22.3581,-49.0289,32.0
2024-02-06,-7.1653,-34.8156,49.0
2021-01-31,-2.5267,-44.2136,68.0
2023-06-28,-9.6797,-68.1653,71.0
2020-03-05,-1.4112,-48.4395,27.0
2019-07-03,-1.4112,-48.4395,27.0
2023-11-07,-30.0536,-51.1747,82.0
2022-04-12,-7.1653,-34.8156,49.0
2020-06-27,-20.4472,-54.7226,50.0
2022-01-15,-8.7936,-63.8458,72.0
2019-09-18,-2.5268,-44.2136,68.0
2019-05-08,-20.4472,-54.7226,50.0
2024-06-29,-9.9592,-67.869,64.0
2023-03-30,-1.4112,-48.4395,27.0
2023-02-04,-25.4486,-49.2306,79.0
2021-11-06,-8.0592,-34.9592,39.0
2023-01-17,-22.3581,-49.0289,32.0
2021-01-06,-22.3581,-49.0289,32.0
2022-02-11,-2.5267,-44.2136,68.0
2019-08-09,-16.6428,-49.2202,78.0
2023-02-17,-2.5267,-44.2136,68.0
2023-10-22,-20.4472,-54.7226,50.0
2022-09-06,-30.0536,-51.1747,82.0
2019-01-08,-9.5512,-35.7702,64.0
2024-01-07,0.035,-51.0889,86.0
2022-04-19,-10.1478,-48.3144,75.0
2021-05-23,-27.6025,-48.6201,63.0
2021-10-10,-10.1908,-48.3019,69.0
2020-02-22,-1.4112,-48.4395,27.0
2022-04-09,0.035,-51.0889,86.0
2023-04-06,-16.6428,-49.2203,78.0
2022-06-27,-1.4112,-48.4395,27.0
2024-04-18,-3.1033,-60.0164,37.0
2022-06-12,-5.0347,-42.8014,62.0
2023-04-12,-27.6025,-48.62,63.0
2024-03-01,-16.6428,-49.2203,78.0
2019-06-13,-20.2711,-40.3061,0.0
2021-08-09,-15.5593,-56.063,77.0
2023-08-09,-5.8372,-35.2081,26.0
2023-10-06,-22.3581,-49.0289,32.0
2023-11-16,-16.6428,-49.2203,78.0
2019-08-26,-20.4472,-54.7226,50.0
2019-01-13,-25.4487,-49.2306,79.0
2022-10-26,-7.1653,-34.8156,49.0
2019-01-18,-20.4472,-54.7226,50.0
2020-07-21,-19.98,-43.9586,44.0
2022-11-19,2.8169,-60.6908,0.0
2020-12-26,-1.4112,-48.4395,27.0
2023-07-22,-7.1653,-34.8156,49.0
2020-10-01,-10.1907,-48.3018,69.0
2020-04-30,-3.8157,-38.5378,80.0
2020-09-22,-10.1907,-48.3018,69.0
2023-04-07,-1.4112,-48.4395,27.0
2020-10-24,-20.4472,-54.7226,50.0
2020-06-12,0.035,-51.0888,86.0
2023-03-24,-22.9883,-43.1906,0.0
2020-10-04,-10.1907,-48.3018,69.0
2024-04-15,-3.8158,-38.5378,80.0
2019-08-07,-9.9578,-68.1652,71.0
2023-09-22,-19.8839,-43.9694,78.0
2020-05-20,-10.9524,-37.0543,0.0
2024-02-15,-22.9883,-43.1906,0.0
2019-07-14,-5.8372,-35.2081,26.0
2024-03-06,-15.6069,-56.0608,65.0
2024-02-17,-10.9525,-37.0544,0.0
2023-04-19,-10.9525,-37.0544,0.0
2019-05-28,0.035,-51.0888,86.0
2023-04-25,-9.6797,-68.1653,71.0
2019-02-15,-3.1036,-60.0156,37.0
2021-10-28,-25.4486,-49.2306,79.0
2020-08-22,-3.8157,-38.5378,80.0
2022-08-25,-15.7894,-47.9258,84.0
2021-11-03,-3.8158,-38.5378,80.0
2020-02-12,-9.9578,-68.1653,71.0
2022-05-01,-10.1478,-48.3144,75.0
2024-01-16,-22.9883,-43.1906,0.0
2023-07-23,-30.0536,-51.1747,82.0
2021-10-12,-3.1033,-60.0164,37.0
2024-01-10,-30.0536,-51.1747,82.0
2023-08-05,-25.4486,-49.2306,79.0
2024-02-25,-7.1653,-34.8156,49.0
2023-10-19,-22.9883,-43.1906,0.0
2021-06-05,-2.5267,-44.2136,68.0
2024-02-18,-20.4472,-54.7226,50.0
2023-09-28,-22.3581,-49.0289,32.0
2021-04-08,-9.5511,-35.7703,64.0
2023-03-06,-30.0536,-51.1747,82.0
2019-10-29,-8.0593,-34.9592,39.0
2021-04-09,-20.4472,-54.7226,50.0
2023-12-30,-27.6025,-48.62,63.0
2022-11-09,-1.4112,-48.4395,27.0
2022-10-03,-10.1478,-48.3144,75.0
2023-04-28,-9.5511,-35.7703,64.0
2019-11-16,-19.98,-43.9587,44.0
2024-05-12,-10.1478,-48.3144,75.0
2019-03-01,-5.8372,-35.2081,26.0
2020-12-21,-9.5511,-35.7703,64.0
2019-04-01,-9.5512,-35.7702,64.0
2023-12-05,-2.5267,-44.2136,68.0
2022-09-22,-5.0347,-42.8014,62.0
2020-05-06,-25.4487,-49.2306,79.0
2019-12-15,-3.8157,-38.5378,80.0
2022-01-23,-3.1033,-60.0164,37.0
2022-10-29,-3.8158,-38.5378,80.0
2024-01-20,-20.4472,-54.7226,50.0
2023-10-30,-2.5267,-44.2136,68.0
2020-05-14,-3.8157,-38.5378,80.0
2022-12-23,-20.2708,-40.3058,0.0
2021-05-03,-1.4112,-48.4395,27.0
2020-03-24,-2.5267,-44.2136,68.0
2019-04-06,-22.3581,-49.0289,32.0
2024-07-22,-7.1653,-34.8156,49.0
2021-03-18,-2.5267,-44.2136,68.0
2020-11-04,-5.0347,-42.8014,62.0
2022-05-29,-16.6428,-49.2202,78.0
2023-08-30,-1.4112,-48.4395,27.0
2021-04-20,-8.0592,-34.9592,39.0
2019-08-06,-7.1654,-34.8156,49.0
2019-08-18,-27.6025,-48.6201,63.0
2019-04-11,-19.98,-43.9587,44.0
2020-06-06,0.035,-51.0888,86.0
2021-02-06,-20.4472,-54.7226,50.0
2022-03-28,-7.1653,-34.8156,49.0
2023-02-25,-5.0347,-42.8014,62.0
2019-06-08,-15.5593,-56.063,77.0
2019-12-26,-16.6428,-49.2202,78.0
2019-05-10,-5.8372,-35.2081,26.0
2020-11-10,-10.9524,-37.0543,0.0
2021-08-25,-25.4486,-49.2306,79.0
2023-11-19,-1.4112,-48.4395,27.0
2024-07-04,-19.98,-43.9586,44.0
2024-08-21,-5.0347,-42.8014,62.0
2021-07-02,-10.1908,-48.3019,69.0
2020-12-04,-5.8372,-35.2081,26.0
2021-09-23,-10.1908,-48.3019,69.0
2021-12-26,-16.6428,-49.2202,78.0
2022-10-17,-22.9883,-43.1906,0.0
2021-12-23,-30.0536,-51.1747,82.0
2023-11-13,-20.4472,-54.7226,50.0
2022-03-14,-2.5267,-44.2136,68.0
2021-01-01,-15.7894,-47.9258,84.0
2020-03-20,0.035,-51.0888,86.0
2023-11-30,2.8169,-60.6908,0.0
2023-03-18,-30.0536,-51.1747,82.0
2019-12-24,-19.98,-43.9587,44.0
2023-03-18,-22.3581,-49.0289,32.0
2024-07-23,-9.5511,-35.7703,64.0
2021-04-06,-7.1653,-34.8156,49.0
2024-04-23,-10.1478,-48.3144,75.0
2021-02-17,-3.8158,-38.5378,80.0
2020-01-19,-10.1907,-48.3018,69.0
2020-12-07,-15.5593,-56.063,77.0
2024-02-28,-22.3581,-49.0289,32.0
2022-04-17,0.035,-51.0889,86.0
2022-09-02,-27.6025,-48.6201,63.0
2022-08-17,-20.2708,-40.3058,0.0
2020-05-30,-8.0593,-34.9592,39.0
2019-05-21,-20.2711,-40.3061,0.0
2020-06-02,2.8169,-60.6908,0.0
2022-06-15,-15.7894,-47.9258,84.0
2020-06-26,-15.7893,-47.9258,84.0
2023-08-07,-20.2708,-40.3058,0.0
2019-12-29,-30.0535,-51.1748,82.0
2019-10-09,-5.8372,-35.2081,26.0
2020-11-08,-1.4112,-48.4395,27.0
2023-09-11,-19.8839,-43.9694,78.0
2022-06-24,-15.7894,-47.9258,84.0
2022-06-19,-3.1033,-60.0164,37.0
2023-10-01,-3.1033,-60.0164,37.0
2022-05-28,-7.1653,-34.8156,49.0
2019-08-06,-5.0348,-42.8013,62.0
2021-03-10,-2.5267,-44.2136,68.0
2021-06-27,-3.8158,-38.5378,80.0
2019-01-17,2.8169,-60.6908,0.0
2023-04-07,-30.0536,-51.1747,82.0
2023-07-16,-8.7936,-63.8458,72.0
2021-05-25,-30.0536,-51.1747,82.0
2019-12-13,0.035,-51.0888,86.0
2020-04-02,-3.8157,-38.5378,80.0
2019-08-28,0.035,-51.0888,86.0
2020-05-10,-27.6025,-48.6201,63.0
2023-06-02,-3.8158,-38.5378,80.0
2019-01-16,-8.0593,-34.9592,39.0
2023-12-19,-22.3581,-49.0289,32.0
2024-01-13,-15.7894,-47.9258,84.0
2019-11-07,-27.6025,-48.6201,63.0
2020-06-02,-25.4487,-49.2306,79.0
2022-11-25,-27.6025,-48.6201,63.0
2019-02-14,-5.8372,-35.2081,26.0
2022-06-30,2.8169,-60.6908,0.0
2022-05-21,-2.5267,-44.2136,68.0
2019-10-21,-2.5268,-44.2136,68.0
2022-10-09,-9.6797,-68.1653,71.0
2022-11-20,-22.9883,-43.1906,0.0
2022-06-16,-15.5593,-56.063,77.0
2024-05-04,-2.5267,-44.2136,68.0
2020-03-16,-22.3581,-49.0289,32.0
2020-05-17,-3.8157,-38.5378,80.0
2023-07-13,-3.8158,-38.5378,80.0
2023-05-20,-9.6797,-68.1653,71.0
2024-03-14,-19.98,-43.9586,44.0
2024-05-25,-20.4472,-54.7226,50.0
2020-05-29,-25.4487,-49.2306,79.0
2022-07-25,-1.4112,-48.4395,27.0
2022-04-06,-22.9883,-43.1906,0.0
2021-12-14,-1.4112,-48.4395,27.0
2021-06-15,-3.1033,-60.0164,37.0
2024-07-10,-3.1033,-60.0164,37.0
2023-04-20,-3.8158,-38.5378,80.0
2021-08-19,-8.0592,-34.9592,39.0
2020-11-07,-15.5593,-56.063,77.0
2019-03-11,-15.5593,-56.063,77.0
2020-07-20,-19.98,-43.9586,44.0
2019-11-10,-5.0348,-42.8013,62.0
2020-01-09,-5.0347,-42.8014,62.0
2023-09-17,-3.1033,-60.0164,37.0
2023-01-28,2.8169,-60.6908,0.0
2023-10-13,-22.3581,-49.0289,32.0
2022-02-01,-25.4486,-49.2306,79.0
2022-10-19,-5.0347,-42.8014,62.0
2022-08-05,2.8169,-60.6908,0.0
2020-03-10,-30.0536,-51.1747,82.0
2019-09-30,-9.9578,-68.1652,71.0
2023-04-03,2.8169,-60.6908,0.0
2019-07-20,-2.5268,-44.2136,68.0
2024-07-11,-5.0347,-42.8014,62.0
2024-08-06,-22.9883,-43.1906,0.0
2020-01-18,-10.1907,-48.3018,69.0
2024-01-02,-3.8158,-38.5378,80.0
2019-07-16,-22.3581,-49.0289,32.0
2023-07-11,-3.8158,-38.5378,80.0
2023-04-03,-9.6797,-68.1653,71.0
2020-07-10,-2.5267,-44.2136,68.0
2024-06-19,-22.3581,-49.0289,32.0
2023-09-11,-1.4112,-48.4395,27.0
2021-05-22,-5.8372,-35.2081,26.0
2024-07-21,-22.3581,-49.0289,32.0
2019-01-28,-25.4487,-49.2306,79.0
2019-10-30,-20.4472,-54.7226,50.0
2019-11-03,-22.3581,-49.0289,32.0
2023-11-22,-2.5267,-44.2136,68.0
2019-08-22,-1.4112,-48.4395,27.0
2020-08-13,-10.9524,-37.0543,0.0
2021-01-05,-22.9883,-43.1906,0.0
2021-10-29,-10.1908,-48.3019,69.0
2023-08-22,-8.7936,-63.8458,72.0
2024-03-23,-10.9525,-37.0544,0.0
2019-02-26,-8.0593,-34.9592,39.0
2023-09-04,-8.7936,-63.8458,72.0
2022-05-09,-8.7936,-63.8458,72.0
2020-01-10,-22.9883,-43.1906,0.0
2020-06-15,-1.4112,-48.4395,27.0
2020-02-10,0.035,-51.0888,86.0
2023-02-07,-3.8158,-38.5378,80.0
2019-09-17,-2.5268,-44.2136,68.0
2024-03-28,-3.1033,-60.0164,37.0
2020-06-19,-30.0536,-51.1747,82.0
2022-12-29,-22.3581,-49.0289,32.0
2023-05-05,-3.1033,-60.0164,37.0
2021-06-04,-22.9883,-43.1906,0.0
2019-06-17,-16.6428,-49.2202,78.0
2019-05-29,-15.5593,-56.063,77.0
2019-08-21,-20.4472,-54.7226,50.0
2021-05-18,-9.5511,-35.7703,64.0
2021-07-13,-27.6025,-48.6201,63.0
2019-10-05,-2.5268,-44.2136,68.0
2020-03-28,-20.2708,-40.3058,0.0
2020-01-08,-3.8157,-38.5378,80.0
